label,text
1,rtking pro video club need help inforingtonekingcouk call 08701237397 must 16 club credits redeemable wwwringtonekingcouk enjoy
0,thnx dude guys 2nite
0,sef dey laugh meanwhile hows darling anjie
0,mm food da
0,k makes sense way carlos difficult guys gon na smoke go pick second batch get gas
0,download fring app
0,oz guy kinda flaky one friend interested picking ltgt worth tonight possible
0,friends stay fb chat
0,fuck babe miss sooooo much wish sleep bed lonely go sleep dream love
0,living simple loving also simple laughing simple winning tooo simple simple difficult gud nte
1,secret admirer looking make contact ufind rreveal thinks specialcall 09058094599
0,ah well confuses things doesnû÷t
1,500 free text msgs text ok 80488 well credit account
0,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply
0,dear ok
1,selected stay 1 250 top british hotels nothing holiday worth å£350 claim call london 02072069400 bx 526 sw73ss
0,yes princess want make happy
0,sounds like many talents would like go dinner date next week
0,going film 2day da 6pm sorry da
0,watching movie already xy wants shop im shopping w
0,hello little party animal thought id buzz friends grins reminding loved send naughty adoring kiss
0,yesterday going home
1,eerie nokia tones 4u rply tone title 8007 eg tone dracula 8007 titles ghost addamsfa munsters exorcist twilight wwwgetzedcouk pobox36504w45wq 150p
0,come life brought sun shiny warming heart putting constant smile face making feel loved cared
0,shit wasnt surprised went spent evening french guy met town fooled around bit didnt let fuck
1,0anetworks allow companies bill sms responsible suppliers
0,great comedycant stop laughing da
1,freemsgfeelin kinda lnly hope like keep company jst got cam moby wan na c pictxt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242
0,alright set text man
0,hi theyre keen go kind feel shouldnt go tomo dont mind
0,sleeping nt feeling well
0,switch fone dammit
0,india take lead
0,ill post l8r class
0,thts wat wright brother fly
0,evening v good somewhat event laden fill dont worry û head ok throat wrecked see six
0,laugh really loud talk spontaneously dont care others feel probably dear amp best friends goodevening dear
0,laptop take
0,dont file bagi work called mei tell find anything room
0,wan early lei outside wun b home early neva mind
1,chance win å£250 cash every wk txt action 80608 tscs wwwmovietriviatv custcare 08712405022 1x150pwk
0,bugis juz wat im walking home oredi ìï late reply oso saw top dat like din buy r ì
0,wishing family merry x mas happy new year advance
0,7 go ok na
0,yes posted couple pics fb theres still snow outside im waking
0,sif one good partnership going take lead
1,rgent 2nd attempt contact uu å£1250 call 09071512433 b4 050703 tcsbcm4235wc1n3xx callcost 150ppm mobilesvary maxå£7 50
0,yeah wheres class
0,send bec temple na
0,arent coming home class right need work shower
1,hi lookin saucy daytime fun wiv busty married woman free next week chat sort time 09099726429 janinexx callså£1minmobsmorelkpobox177hp51fl
0,mostly like
0,ìï v fan
0,dunno cos v late n reach inside already ate spageddies lor e gals r laughing lor
0,guess spent last night phasing fourth dimension
0,dad gon na call gets work ask crazy questions
0,yesbut said
0,hurting n meaningful lines ever compromised everything love
0,lmaonice 1
0,glad see reply
1,urgent trying contact todays draw shows å£800 prize guaranteed call 09050001295 land line claim a21 valid 12hrs
1,monthly password wap mobsicom 391784 use wap phone pc
0,nah dub je still buff
0,painful words thought happy toughest thing earth
0,yeah thats fine å£6 get ok
0,lol come ideas
0,many people seems special first sight remain special till last sight maintain till life ends shjas
0,today song dedicated day song dedicate send valuable frnds first rply
0,okay wait ah
0,lei
0,hi babe r likely bed im sorry tonight really wan na see tomorrow call 9 love xxx
0,already squatting new way walking
0,want bold bb torch
0,cramps stopped going back sleep
1,todays vodafone numbers ending 0089my last four digits selected received å£350 award number matches please call 09063442151 claim å£350 award
1,free top ringtone sub weekly ringtoneget 1st week freesend subpoly 816183 per weekstop sms08718727870
0,nan sonathaya soladha boss
0,bring tat cd forget
1,sunshine quiz wkly q win top sony dvd player know country algarve txt ansr 82277 å£150 sptyrone
0,dont know im raping dudes poker
0,weightloss girl friends make loads money ebay something give thanks god
0,gr8 see message r leaving congrats dear school wat r plans
0,ìï eatin later im eatin wif frens lei ìï going home first
0,finish already yar keep saying mushy embarrassed ok
0,sorry man stash ran dry last night cant pick sunday
0,hai priya right doctor said pa
1,free msg sorry service ordered 81303 could delivered sufficient credit please top receive service
0,ok
0,please ask mummy call father
0,come room come house cos house still messy haha
0,lost 10 kilos today
0,taste fish curry p
0,might accidant tookplace somewhere ghodbandar rd traffic moves slovely plz slip amp dont worry
0,yun ahnow ì wkg wherebtw ì go nus sc ìï wana specialise wad
0,yes one woman man please tell likes dislikes bed
0,test earlier appreciate call tomorrow
0,hows loverboy keeps coming queen hmmm doesnt ache speak miss desparately
0,meet fren dun wan meet ah muz b guy rite
0,promises though havent even gotten dinner yet
0,got back dislikes bed
0,turns stereo love mi phone unknown album
1,hard live 121 chat 60pmin choose girl connect live call 09094646899 cheap chat uks biggest live service vu bcm1896wc1n3xx
0,yeah dont see
0,asking knw nt may frnds classmates
0,sorry earlier putting firesare around talk 9 actually life lol
1,wow boys r back take 2007 uk tour win vip tickets prebook vip club txt club 81303 trackmarque ltd infovipclub4u
0,missionary hook doggy hook standing
0,better go sleep dun disturb liao wake msg lor
0,fighting world easy either win lose bt fightng some1 close dificult lose lose win still lose
0,watching house ûò entertaining ûò getting whole hugh laurie thing ûò even stick ûò indeed especially stick
0,thought praps meant another one goodo ill look tomorrow
0,hi jon pete ive bin spain recently hav sum dinero left bill said åôrents mayb interested hav 12000pes around å£48 tb james
0,bold ltgt
0,know shall speak ltgt minutes
0,alrite hunnywot 2nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx
0,went project centre
0,per request maangalyam alaipayuthe set callertune callers press 9 copy friends callertune
0,lol yeah point guess
0,project w frens lor
0,lol well quality aint bad aint complaining
0,k happen tonight
1,hi mandy sullivan calling hotmix fmyou chosen receive å£500000 easter prize drawplease telephone 09041940223 claim 290305 prize transferred someone else
0,think going finns come
0,tired special
0,come tomorrow di
0,cant pick phone right please send message
0,k go sleep well take rest
0,guys never invite anywhere
1,going bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise ofå£2000 cash 18only opt txt x 07786200117
0,want please inside outside bedroom
0,ey calm downon theacusations itxt cos iwana know wotu r doin thewend haventcn agesring up4 nething satlove j xxx
0,love wine dine lady
1,someone conacted dating service entered phone fancy youto find call landline 09111030116 pobox12n146tf15
0,iåõm cool ta luv vtired cause doin loads planning wk got social services inspection nursery take care spk sn x
0,know account detailsi ask mom send youmy mom reach
0,think wrong number
0,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day
0,b late love mum
0,got itmail panren paru
0,thinking chuckin red green n black trainners save carryin bac train
0,give one miss number please
0,jus came back fr lunch wif sis leh
0,schedule next week town weekend
0,really gooddhanush rocks
0,lmao ok wont needing hair anymore
0,miss ya need ya want ya love ya
0,sorry im free
0,ever get song stuck head reason wont go away til listen like 5 times
0,nt yet chikkusimple habbahw abt
0,got mail dileepthank muchand look forward lots supportvery less contacts hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear
0,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked ones remembered everytime bslvyl
0,joys father john john name joys father mandan
1,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile å£10 txtauctiontxt wordstart no81151 get now4t
0,hi yijue regarding 3230 textbook intro algorithms second edition im selling 50
1,sms auction nokia 7250i get win free auction take part send nokia 86021 hgsuite3422lands roww1jhl 16
0,k want us come
0,little difficult simple way enter place
0,ha us e thing got tv watch thk go tonight already haf smth mind
0,dont show far put new pictures facebook
0,watching tv got new job
0,good afternoon sexy buns goes job search wake first thought always love wish fine happy know adore
0,im coming whatever want
0,ok chikku 1 favourite song
0,see posted facebook
1,call freephone 0800 542 0578
1,buy space invaders chance win orig arcade game console press 0 games arcade std wap charge see o2coukgames terms settings purchase
0,7 wonders world 7th 6th style 5th smile 4th personality 3rd nature 2nd sms 1st lovely friendship good morning dear
1,loan purpose å£500 å£75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help
1,big brother alert computer selected 10k cash 150 voucher call 09064018838 ntt po box cro1327 18 bt landline cost 150ppm mobiles vary
0,oh well c later
0,uncles atlanta wish guys great semester
0,dear free messages without recharge hi hi hi
0,dont search love let love find thats called falling love bcoz dont force fall know smeone hold bslvyl
0,dun believe thk told
0,know god created gap fingers one made comes amp fills gaps holding hand love
0,yessura sun tvlol
0,arun transfr amt
0,takin shower yeah ill leave im done
0,working eyes philosophy text later bit free chat
0,havenåõt lost ill always b 4ui didnåõt intend hurt never knew felt iwasmarinethatåõs itried2tell urmomi careabout
